frame_index,frame_time_ms,exceeds_60fps_threshold
4047,2.1364,0
4048,2.0072,0
4049,2.1592,0
4050,2.0142,0
4051,2.1623,0
4052,2.0943,0
4053,2.3507,0
4054,2.5958,0
4055,2.2964,0
4056,2.3925,0
4057,2.4246,0
4058,2.5379,0
4059,2.2985,0
4060,2.7919,0
4061,2.5457,0
4062,2.6989,0
4063,2.4696,0
4064,2.2830,0
4065,2.2605,0
4066,2.3684,0
4067,2.6779,0
4068,2.4992,0
4069,2.2469,0
4070,2.0463,0
4071,2.0261,0
4072,2.6305,0
4073,2.2182,0
4074,2.5363,0
4075,1.9943,0
4076,2.2395,0
4077,1.9619,0
4078,2.4000,0
4079,2.1500,0
4080,1.9225,0
4081,2.4889,0
4082,2.1910,0
4083,1.9673,0
4084,2.0657,0
4085,2.0077,0
4086,2.2954,0
4087,2.2493,0
4088,2.3200,0
4089,2.2682,0
4090,2.0698,0
4091,2.4701,0
4092,2.0682,0
4093,2.0809,0
4094,2.0121,0
4095,1.9799,0
4096,2.0490,0
4097,2.3584,0
4098,2.0535,0
4099,2.0467,0
4100,2.1331,0
4101,2.3196,0
4102,2.5114,0
4103,2.3289,0
4104,2.3909,0
4105,2.4160,0
4106,1.9612,0
4107,2.1496,0
4108,1.8935,0
4109,2.0272,0
4110,1.9888,0
4111,1.9743,0
4112,2.0075,0
4113,2.4313,0
4114,2.0761,0
4115,2.1927,0
4116,2.0302,0
4117,2.3547,0
4118,2.5496,0
4119,2.1375,0
4120,2.1038,0
4121,2.1224,0
4122,2.0661,0
4123,2.0571,0
4124,2.2800,0
4125,2.1690,0
4126,2.1394,0
4127,2.2477,0
4128,2.3517,0
4129,2.0710,0
4130,2.0951,0
4131,2.1003,0
4132,2.4198,0
4133,2.0299,0
4134,2.0634,0
4135,2.3501,0
4136,2.0248,0
4137,1.9761,0
4138,1.9772,0
4139,2.4438,0
4140,2.1808,0
4141,2.2274,0
4142,2.0099,0
4143,2.2151,0
4144,2.1939,0
4145,2.2484,0
4146,2.4946,0
4147,2.7270,0
4148,2.2724,0
4149,2.4743,0
4150,2.4537,0
4151,2.6965,0
4152,2.5601,0
4153,2.4757,0
4154,2.3006,0
4155,2.7793,0
4156,2.1129,0
4157,2.0448,0
4158,2.2642,0
4159,2.1078,0
4160,2.0261,0
4161,2.1015,0
4162,1.8630,0
4163,2.4212,0
4164,1.8987,0
4165,2.0365,0
4166,1.9566,0
4167,2.0358,0
4168,1.9897,0
4169,2.4452,0
4170,2.1958,0
4171,2.1052,0
4172,1.9119,0
4173,2.5895,0
4174,2.3888,0
4175,2.2125,0
4176,2.1247,0
4177,2.0790,0
4178,2.3730,0
4179,2.2112,0
4180,2.1872,0
4181,2.1271,0
4182,2.5144,0
4183,2.1261,0
4184,2.2234,0
4185,2.1567,0
4186,2.1158,0
4187,2.0884,0
4188,2.1859,0
4189,2.4984,0
4190,1.9887,0
4191,2.1462,0
4192,2.0737,0
4193,2.2210,0
4194,2.0323,0
4195,2.3721,0
4196,2.1965,0
4197,2.3416,0
4198,2.1652,0
4199,2.1345,0
4200,1.9246,0
4201,2.2270,0
4202,2.2172,0
4203,2.2308,0
4204,2.2317,0
4205,2.3122,0
4206,2.4751,0
4207,2.2232,0
4208,2.1593,0
4209,2.4222,0
4210,2.3339,0
4211,2.0204,0
4212,1.9846,0
4213,2.0667,0
4214,1.9851,0
4215,1.8420,0
4216,2.0222,0
4217,1.9355,0
4218,2.0584,0
4219,1.9499,0
4220,2.0321,0
4221,2.1087,0
4222,2.3536,0
4223,2.2568,0
4224,2.0920,0
4225,2.0701,0
4226,2.2369,0
4227,2.2301,0
4228,2.3546,0
4229,2.2214,0
4230,2.4812,0
4231,2.2318,0
4232,2.3460,0
4233,2.3036,0
4234,2.3083,0
4235,2.8215,0
4236,2.3805,0
4237,2.5488,0
4238,2.3794,0
4239,2.4269,0
4240,2.4175,0
4241,1.9615,0
4242,1.9965,0
4243,2.3210,0
4244,1.9803,0
4245,2.2281,0
4246,1.9849,0
4247,2.1049,0
4248,2.8063,0
4249,2.1467,0
4250,2.0907,0
4251,2.0869,0
4252,1.9749,0
4253,1.9347,0
4254,2.1993,0
4255,2.5640,0
4256,2.1650,0
4257,2.1769,0
4258,2.1527,0
4259,1.9649,0
4260,2.1561,0
4261,2.0533,0
4262,2.1952,0
4263,2.2159,0
4264,2.4981,0
4265,2.4586,0
4266,2.3838,0
4267,2.3626,0
4268,2.2384,0
4269,2.0700,0
4270,2.0538,0
4271,1.9976,0
4272,2.2458,0
4273,2.4129,0
4274,2.2714,0
4275,2.2631,0
4276,2.0588,0
4277,2.1020,0
4278,2.0733,0
4279,2.3040,0
4280,2.2650,0
4281,2.3060,0
4282,2.4964,0
4283,1.9366,0
4284,2.5000,0
4285,2.1079,0
4286,2.4337,0
4287,2.4951,0
4288,2.8647,0
4289,2.6964,0
4290,1.9576,0
4291,2.2029,0
4292,2.1089,0
4293,2.4100,0
4294,2.1871,0
4295,2.2640,0
4296,2.1884,0
4297,2.5062,0
4298,2.1831,0
4299,2.2309,0
4300,2.4632,0
4301,2.2189,0
4302,2.2311,0
4303,2.1575,0
4304,2.3266,0
4305,2.1607,0
4306,2.1974,0
4307,2.2758,0
4308,2.5498,0
4309,2.5205,0
4310,2.0135,0
4311,2.0878,0
4312,2.0665,0
4313,2.2737,0
4314,2.1263,0
4315,2.1832,0
4316,2.0515,0
4317,2.3934,0
4318,2.2285,0
4319,2.2337,0
4320,2.0632,0
4321,2.1423,0
4322,2.0479,0
4323,2.1808,0
4324,2.0021,0
4325,2.1178,0
4326,2.0878,0
4327,2.1542,0
4328,2.1895,0
4329,2.2660,0
4330,1.9388,0
4331,2.0439,0
4332,2.1470,0
4333,2.0407,0
4334,2.0493,0
4335,2.2255,0
4336,2.0733,0
4337,2.0458,0
4338,2.0320,0
4339,1.9206,0
4340,2.1397,0
4341,2.0967,0
4342,1.9644,0
4343,2.1439,0
4344,1.9127,0
4345,2.2026,0
4346,1.9871,0
4347,2.5223,0
4348,2.4250,0
4349,2.3070,0
4350,2.8689,0
4351,2.2773,0
4352,2.4428,0
4353,1.9699,0
4354,2.1217,0
4355,1.9596,0
4356,2.3934,0
4357,1.9005,0
4358,1.9862,0
4359,1.8890,0
4360,2.0823,0
4361,1.9529,0
4362,2.1833,0
4363,2.2025,0
4364,2.3525,0
4365,2.5202,0
4366,2.3133,0
4367,2.2735,0
4368,2.1498,0
4369,2.5489,0
4370,2.1185,0
4371,2.2085,0
4372,1.9192,0
4373,2.1180,0
4374,1.8766,0
4375,1.9433,0
4376,1.9762,0
4377,1.9125,0
4378,2.2251,0
4379,2.2603,0
4380,2.2501,0
4381,2.5536,0
4382,2.1597,0
4383,2.3109,0
4384,2.2136,0
4385,2.2801,0
4386,2.2685,0
4387,2.0932,0
4388,2.2145,0
4389,2.1365,0
4390,2.3308,0
4391,1.9694,0
4392,2.2117,0
4393,2.0780,0
4394,2.1390,0
4395,2.0250,0
4396,2.2164,0
4397,2.4995,0
4398,2.4950,0
4399,2.3979,0
4400,2.1841,0
4401,2.0777,0
4402,2.1745,0
4403,2.3433,0
4404,2.1093,0
4405,1.9721,0
4406,2.2044,0
4407,2.2416,0
4408,2.1144,0
4409,2.3692,0
4410,2.0482,0
4411,2.1371,0
4412,1.9434,0
4413,2.2406,0
4414,2.0561,0
4415,2.6165,0
4416,2.7678,0
4417,2.6866,0
4418,2.5689,0
4419,2.2894,0
4420,2.1792,0
4421,2.1926,0
4422,2.1732,0
4423,2.1890,0
4424,2.3865,0
4425,2.1465,0
4426,2.0167,0
4427,1.8513,0
4428,2.1305,0
4429,2.3289,0
4430,2.0107,0
4431,2.1526,0
4432,2.0853,0
4433,1.9247,0
4434,1.9775,0
4435,2.0647,0
4436,2.0113,0
4437,2.0102,0
4438,2.3152,0
4439,2.3427,0
4440,2.1432,0
4441,2.2232,0
4442,2.1418,0
4443,2.2118,0
4444,2.0327,0
4445,2.0797,0
4446,2.1061,0
4447,2.0567,0
4448,2.2761,0
4449,2.1033,0
4450,1.9080,0
4451,1.9521,0
4452,1.9953,0
4453,2.1632,0
4454,1.9790,0
4455,2.0875,0
4456,1.9872,0
4457,2.2488,0
4458,2.1629,0
4459,1.9815,0
4460,2.1565,0
4461,2.0628,0
4462,2.0785,0
4463,1.9945,0
4464,1.9791,0
4465,1.8997,0
4466,2.1397,0
4467,2.0741,0
4468,2.2922,0
4469,2.2650,0
4470,2.1625,0
4471,2.0496,0
4472,2.0508,0
4473,2.5633,0
4474,1.9590,0
4475,2.1403,0
4476,2.0187,0
4477,2.1119,0
4478,1.9525,0
4479,2.0399,0
4480,1.8750,0
4481,2.0994,0
4482,2.1897,0
4483,2.3447,0
4484,2.1536,0
4485,2.2019,0
4486,2.1509,0
4487,2.5511,0
4488,2.2503,0
4489,1.8784,0
4490,1.8707,0
4491,2.1145,0
4492,1.8725,0
4493,2.1196,0
4494,1.9644,0
4495,2.3872,0
4496,2.7225,0
4497,2.3601,0
4498,2.3183,0
4499,2.4158,0
4500,2.0923,0
4501,2.2009,0
4502,2.2118,0
4503,2.0685,0
4504,2.4097,0
4505,1.9258,0
4506,2.1972,0
4507,1.9683,0
4508,2.1235,0
4509,1.9750,0
4510,2.1715,0
4511,2.0055,0
4512,2.3122,0
4513,1.9539,0
4514,2.1291,0
4515,2.0530,0
4516,2.0307,0
4517,2.0312,0
4518,2.3294,0
4519,1.9846,0
4520,1.9508,0
4521,1.9855,0
4522,2.1937,0
4523,2.0882,0
4524,2.2303,0
4525,2.0926,0
4526,2.3761,0
4527,2.1104,0
4528,2.0098,0
4529,2.1428,0
4530,2.0947,0
4531,2.0065,0
4532,2.5159,0
4533,2.5424,0
4534,2.4527,0
4535,2.2039,0
4536,2.5676,0
4537,2.4297,0
4538,2.6287,0
4539,2.2506,0
4540,2.1933,0
4541,2.1882,0
4542,2.0552,0
4543,2.2749,0
4544,2.4126,0
4545,2.2828,0
4546,2.3391,0
4547,2.1356,0
4548,2.0725,0
4549,2.0530,0
4550,2.2183,0
4551,2.2529,0
4552,2.6129,0
4553,2.5111,0
4554,2.5172,0
4555,2.1248,0
4556,2.4719,0
4557,2.4670,0
4558,2.3724,0
4559,2.2127,0
4560,2.2432,0
4561,2.0620,0
4562,1.9862,0
4563,2.1422,0
4564,2.2073,0
4565,1.9250,0
4566,1.9265,0
4567,2.1962,0
4568,2.1759,0
4569,1.9824,0
4570,1.8831,0
4571,2.3113,0
4572,2.1955,0
4573,2.2096,0
4574,2.4113,0
4575,2.2831,0
4576,2.3948,0
4577,2.0184,0
4578,2.0516,0
4579,2.4977,0
4580,2.2656,0
4581,2.1052,0
4582,2.0695,0
4583,1.9769,0
4584,2.3857,0
4585,2.0097,0
4586,2.0788,0
4587,2.1113,0
4588,2.2969,0
4589,2.6365,0
4590,2.3697,0
4591,2.3063,0
4592,2.2184,0
4593,2.1346,0
4594,2.4209,0
4595,2.1836,0
4596,1.9704,0
4597,2.1764,0
4598,1.9970,0
4599,2.5532,0
4600,2.1016,0
4601,2.0217,0
4602,2.1260,0
4603,2.0200,0
4604,2.1562,0
4605,1.9375,0
4606,2.0399,0
4607,2.0848,0
4608,2.2039,0
4609,2.4307,0
4610,2.5735,0
4611,2.2083,0
4612,2.0631,0
4613,2.3989,0
4614,2.2193,0
4615,2.0423,0
4616,2.4000,0
4617,2.1208,0
4618,2.3887,0
4619,2.1426,0
4620,2.0921,0
4621,2.0415,0
4622,2.0824,0
4623,2.1400,0
4624,2.1251,0
4625,2.1711,0
4626,2.1179,0
4627,2.0049,0
4628,1.9454,0
4629,1.9434,0
4630,2.1769,0
4631,2.1125,0
4632,2.3646,0
4633,2.0603,0
4634,2.0765,0
4635,2.3368,0
4636,2.2953,0
4637,2.6904,0
4638,2.4555,0
4639,2.4933,0
4640,2.1860,0
4641,2.1328,0
4642,2.4457,0
4643,2.1036,0
4644,2.2575,0
4645,2.2585,0
4646,2.3495,0
4647,1.9985,0
4648,2.1347,0
4649,2.3720,0
4650,2.0854,0
4651,2.0822,0
4652,2.1769,0
4653,2.0324,0
4654,2.2060,0
4655,1.9540,0
4656,2.4903,0
4657,2.0384,0
4658,2.4204,0
4659,2.5562,0
4660,2.1532,0
4661,2.3422,0
4662,2.1524,0
4663,2.5098,0
4664,1.9815,0
4665,1.9563,0
4666,2.3097,0
4667,2.2368,0
4668,1.9764,0
4669,2.3797,0
4670,1.9959,0
4671,2.2358,0
4672,2.1907,0
4673,2.1661,0
4674,2.5247,0
4675,2.0963,0
4676,2.4392,0
4677,2.0076,0
4678,2.1264,0
4679,2.1774,0
4680,2.4883,0
4681,2.1043,0
4682,2.1269,0
4683,2.2239,0
4684,2.0137,0
4685,1.8718,0
4686,2.0795,0
4687,1.9437,0
4688,1.9003,0
4689,1.9032,0
4690,2.3826,0
4691,2.0997,0
4692,2.3812,0
4693,2.0833,0
4694,2.0675,0
4695,2.5078,0
4696,2.2610,0
4697,2.1035,0
4698,2.2585,0
4699,2.4966,0
4700,2.2045,0
4701,2.4943,0
4702,2.7165,0
4703,2.2555,0
4704,2.1806,0
4705,2.2175,0
4706,2.1423,0
4707,2.2713,0
4708,2.1318,0
4709,2.3766,0
4710,2.3807,0
4711,1.9753,0
4712,2.3416,0
4713,2.0108,0
4714,2.0610,0
4715,2.1124,0
4716,2.5408,0
4717,2.2702,0
4718,2.0270,0
4719,1.9819,0
4720,2.2474,0
4721,2.0205,0
4722,2.3706,0
4723,2.2819,0
4724,2.0850,0
4725,2.1115,0
4726,2.4427,0
4727,2.1451,0
4728,2.0746,0
4729,2.2818,0
4730,2.3675,0
4731,2.3564,0
4732,2.0768,0
4733,2.1235,0
4734,2.4423,0
4735,2.1946,0
4736,2.1201,0
4737,2.3616,0
4738,2.1837,0
4739,2.1352,0
4740,2.3375,0
4741,2.3085,0
4742,2.1732,0
4743,2.3425,0
4744,2.3760,0
4745,2.2540,0
4746,2.0812,0
4747,2.1084,0
4748,2.1200,0
4749,2.2028,0
4750,2.3367,0
4751,2.3952,0
4752,2.5123,0
4753,2.5528,0
4754,2.2660,0
4755,2.6405,0
4756,2.0200,0
4757,2.1304,0
4758,2.0553,0
4759,2.1729,0
4760,2.0262,0
4761,1.9988,0
4762,2.1476,0
4763,2.0424,0
4764,1.7572,0
4765,2.1372,0
4766,1.7569,0
4767,2.1993,0
4768,1.8991,0
4769,2.3440,0
4770,1.8952,0
4771,2.2271,0
4772,2.2418,0
4773,2.0518,0
4774,2.1095,0
4775,2.4564,0
4776,1.9183,0
4777,2.1569,0
4778,2.1414,0
4779,2.2978,0
4780,2.6682,0
4781,2.3795,0
4782,2.3624,0
4783,2.1862,0
4784,2.0992,0
4785,2.0876,0
4786,2.2468,0
4787,2.1957,0
4788,2.4070,0
4789,2.2803,0
4790,2.1446,0
4791,1.8638,0
4792,2.1160,0
4793,1.9520,0
4794,2.1278,0
4795,2.5760,0
4796,2.1753,0
4797,2.2016,0
4798,2.1954,0
4799,2.0701,0
4800,2.2149,0
4801,2.1964,0
4802,2.1216,0
4803,2.0222,0
4804,2.2703,0
4805,2.2443,0
4806,2.1326,0
4807,2.2868,0
4808,2.2334,0
4809,2.3312,0
4810,1.9143,0
4811,2.2795,0
4812,2.1780,0
4813,2.0253,0
4814,1.9752,0
4815,1.9953,0
4816,2.1056,0
4817,2.0885,0
4818,1.9744,0
4819,1.9732,0
4820,1.9181,0
4821,2.2669,0
4822,2.3432,0
4823,2.1590,0
4824,2.1195,0
4825,2.2184,0
4826,2.0230,0
4827,2.1763,0
4828,2.0685,0
4829,2.1347,0
4830,1.9050,0
4831,2.2795,0
4832,2.0988,0
4833,2.0646,0
4834,2.1351,0
4835,2.0902,0
4836,1.8032,0
4837,2.1065,0
4838,2.0286,0
4839,2.1814,0
4840,1.9659,0
4841,2.1344,0
4842,2.2889,0
4843,2.2770,0
4844,2.2251,0
4845,2.1165,0
4846,2.6224,0
4847,2.0837,0
4848,2.2382,0
4849,2.2432,0
4850,1.8792,0
4851,1.9003,0
4852,2.1642,0
4853,2.1835,0
4854,2.0122,0
4855,2.1430,0
4856,2.3770,0
4857,2.0795,0
4858,2.2851,0
4859,2.0963,0
4860,2.0198,0
4861,1.7936,0
4862,2.2224,0
4863,1.9685,0
4864,2.0969,0
4865,2.0885,0
4866,2.2077,0
4867,1.8884,0
4868,2.1439,0
4869,1.8979,0
4870,2.2867,0
4871,1.9222,0
4872,2.0996,0
4873,2.0248,0
4874,2.0118,0
4875,2.1482,0
4876,2.1183,0
4877,2.0534,0
4878,2.0521,0
4879,2.0633,0
4880,2.0861,0
4881,2.2309,0
4882,2.1480,0
4883,2.5396,0
4884,2.1471,0
4885,2.1848,0
4886,1.9917,0
4887,1.8531,0
4888,2.1534,0
4889,1.7931,0
4890,2.2042,0
4891,1.9498,0
4892,2.1239,0
4893,1.8784,0
4894,1.9640,0
4895,2.1249,0
4896,1.9226,0
4897,1.9727,0
4898,1.9222,0
4899,1.9327,0
4900,2.1189,0
4901,2.1587,0
4902,2.0020,0
4903,2.0732,0
4904,2.0171,0
4905,2.4705,0
4906,2.5020,0
4907,2.2268,0
4908,2.3563,0
4909,2.1663,0
4910,2.1181,0
4911,1.9885,0
4912,2.1188,0
4913,2.0870,0
4914,2.1856,0
4915,1.9933,0
4916,1.8806,0
4917,1.9353,0
4918,2.0721,0
4919,1.8518,0
4920,1.9724,0
4921,2.0768,0
4922,2.0048,0
4923,1.9559,0
4924,2.0634,0
4925,1.9745,0
4926,1.8499,0
4927,1.9467,0
4928,2.0279,0
4929,2.0761,0
4930,2.3744,0
4931,2.2281,0
4932,1.9340,0
4933,1.9754,0
4934,2.1393,0
4935,2.0440,0
4936,2.1667,0
4937,2.1685,0
4938,2.2946,0
4939,1.9929,0
4940,1.9125,0
4941,2.2823,0
4942,2.0912,0
4943,2.1259,0
4944,2.2647,0
4945,2.1913,0
4946,2.0169,0
4947,2.0602,0
4948,2.1070,0
4949,2.0670,0
4950,1.8543,0
4951,2.2732,0
4952,2.7506,0
4953,3.1652,0
4954,2.5988,0
4955,2.4963,0
4956,2.2386,0
4957,2.3396,0
4958,2.3001,0
4959,2.2490,0
4960,2.1930,0
4961,1.9960,0
4962,2.3209,0
4963,2.1185,0
4964,2.1404,0
4965,2.0597,0
4966,2.1354,0
4967,2.0866,0
4968,2.0229,0
4969,2.0069,0
4970,1.9243,0
4971,1.8838,0
4972,1.8927,0
4973,2.3121,0
4974,2.2113,0
4975,2.2057,0
4976,2.2804,0
4977,2.1493,0
4978,2.1937,0
4979,2.3027,0
4980,2.1511,0
4981,1.8766,0
4982,2.0130,0
4983,1.9667,0
4984,1.9984,0
4985,1.9688,0
4986,1.9292,0
4987,2.2296,0
4988,2.2998,0
4989,2.0748,0
4990,2.1695,0
4991,2.0710,0
4992,2.1526,0
4993,2.1110,0
4994,2.1565,0
4995,2.3123,0
4996,2.1343,0
4997,2.3300,0
4998,2.3058,0
4999,2.4866,0
5000,2.2016,0
5001,2.1899,0
5002,2.2680,0
5003,2.0914,0
5004,1.9415,0
5005,2.0423,0
5006,2.1620,0
5007,2.2216,0
5008,2.1266,0
5009,1.9805,0
5010,2.0373,0
5011,2.3006,0
5012,2.2235,0
5013,2.3744,0
5014,2.3357,0
5015,2.2207,0
5016,2.3033,0
5017,2.1667,0
5018,2.1936,0
5019,2.1157,0
5020,2.2073,0
5021,2.0714,0
5022,2.0786,0
5023,2.4005,0
5024,1.9310,0
5025,2.1938,0
5026,2.2087,0
5027,2.1467,0
5028,2.5156,0
5029,2.1030,0
5030,2.1826,0
5031,2.0813,0
5032,2.2490,0
5033,2.0964,0
5034,2.1463,0
5035,2.1954,0
5036,2.0796,0
5037,2.0211,0
5038,2.3503,0
5039,1.8768,0
5040,2.0120,0
5041,1.9589,0
5042,2.0608,0
5043,2.0142,0
5044,1.9720,0
5045,1.9562,0
5046,2.4746,0
5047,2.2942,0
5048,2.1392,0
5049,2.0302,0
5050,2.4412,0
5051,2.1058,0
5052,2.0695,0
5053,2.2530,0
5054,2.3290,0
5055,2.2337,0
5056,2.1465,0
5057,2.4617,0
5058,2.1584,0
5059,1.9880,0
5060,2.1062,0
5061,2.0776,0
5062,2.7373,0
5063,2.0748,0
5064,1.9056,0
5065,1.9087,0
5066,2.1522,0
5067,2.1699,0
5068,2.4192,0
5069,2.3005,0
5070,1.9714,0
5071,2.3776,0
5072,2.6328,0
5073,2.1038,0
5074,2.1696,0
5075,2.5953,0
5076,2.3419,0
5077,3.0512,0
5078,2.5921,0
5079,2.4523,0
5080,2.7613,0
5081,2.5573,0
5082,2.7099,0
5083,2.7076,0
5084,2.2973,0
5085,2.6053,0
5086,3.2194,0
5087,2.6766,0
5088,2.5518,0
5089,2.6504,0
5090,3.1614,0
5091,2.5611,0
5092,2.5698,0
5093,2.5417,0
5094,2.7324,0
5095,2.6261,0
5096,2.8357,0
5097,2.5963,0
5098,2.5755,0
5099,2.8243,0
5100,2.4523,0
5101,2.6766,0
5102,2.4115,0
5103,2.4024,0
5104,2.2825,0
5105,2.7852,0
5106,2.2025,0
5107,2.1751,0
5108,2.2238,0
5109,1.9256,0
5110,2.2448,0
5111,2.8289,0
5112,2.2709,0
5113,2.3801,0
5114,2.3932,0
5115,2.0648,0
5116,2.2273,0
5117,2.1525,0
5118,2.2508,0
5119,2.2197,0
5120,2.0737,0
5121,2.4904,0
5122,2.0917,0
5123,2.4411,0
5124,2.2771,0
5125,2.0220,0
5126,1.9471,0
5127,2.2198,0
5128,2.1352,0
5129,2.2462,0
5130,2.4782,0
5131,2.4082,0
5132,2.2219,0
5133,1.9443,0
5134,2.0557,0
5135,2.0263,0
5136,2.1486,0
5137,2.1636,0
5138,2.0689,0
5139,2.1716,0
5140,2.0573,0
5141,2.2302,0
5142,2.0981,0
5143,2.1318,0
5144,2.0806,0
5145,2.0089,0
5146,2.0118,0
5147,2.3517,0
5148,1.9886,0
5149,2.0306,0
5150,2.1829,0
5151,2.0070,0
5152,2.0694,0
5153,1.9645,0
5154,2.5675,0
5155,2.0043,0
5156,2.1533,0
5157,2.0634,0
5158,2.0972,0
5159,1.9871,0
5160,2.0227,0
5161,2.0047,0
5162,2.0645,0
5163,1.9034,0
5164,2.4048,0
5165,2.1360,0
5166,2.4956,0
5167,1.9065,0
5168,2.1343,0
5169,2.2004,0
5170,2.2061,0
5171,2.1373,0
5172,2.1050,0
5173,2.1645,0
5174,2.0012,0
5175,2.1171,0
5176,2.3136,0
5177,2.1714,0
5178,2.1441,0
5179,2.3942,0
5180,2.2346,0
5181,2.2077,0
5182,2.2068,0
5183,2.2219,0
5184,2.3996,0
5185,2.2656,0
5186,2.1493,0
5187,2.2815,0
5188,2.0691,0
5189,1.9847,0
5190,1.9815,0
5191,2.1191,0
5192,1.9607,0
5193,2.4825,0
5194,1.9623,0
5195,2.1161,0
5196,2.3085,0
5197,2.3749,0
5198,2.1683,0
5199,2.1883,0
5200,2.2856,0
5201,2.0706,0
5202,2.5471,0
5203,1.9667,0
5204,2.0810,0
5205,1.9502,0
5206,2.1999,0
5207,2.2512,0
5208,2.2985,0
5209,2.1146,0
5210,2.3388,0
5211,2.3231,0
5212,2.3943,0
5213,2.1241,0
5214,2.1376,0
5215,2.0532,0
5216,2.1788,0
5217,2.5485,0
5218,2.0984,0
5219,2.6556,0
5220,2.0699,0
5221,2.2807,0
5222,2.4506,0
5223,1.9717,0
5224,2.2805,0
5225,2.8157,0
5226,2.4189,0
5227,2.7819,0
5228,2.4619,0
5229,2.5835,0
5230,2.4402,0
5231,2.2998,0
5232,2.5042,0
5233,2.2368,0
5234,2.9424,0
5235,2.6478,0
5236,2.4365,0
5237,3.1058,0
5238,2.5564,0
5239,3.0006,0
5240,2.2884,0
5241,2.5662,0
5242,2.3595,0
5243,2.6510,0
5244,2.5749,0
5245,2.5395,0
5246,3.0584,0
5247,2.3534,0
5248,2.8577,0
5249,2.6796,0
5250,3.0141,0
5251,3.1967,0
5252,2.9425,0
5253,2.5706,0
5254,2.7925,0
5255,2.8717,0
5256,2.7797,0
5257,2.5639,0
5258,2.5994,0
5259,2.8105,0
5260,2.3718,0
5261,2.3988,0
5262,2.3734,0
5263,2.7644,0
5264,2.3898,0
5265,2.5319,0
5266,2.5118,0
5267,2.5640,0
5268,2.4084,0
5269,2.4617,0
5270,2.7080,0
5271,2.5266,0
5272,2.7804,0
5273,2.6503,0
5274,2.6101,0
5275,1.9695,0
5276,2.3954,0
5277,2.7461,0
5278,2.0471,0
5279,3.2613,0
5280,2.2413,0
5281,2.3454,0
5282,2.2233,0
5283,2.3893,0
5284,2.3694,0
5285,2.1737,0
5286,2.0601,0
5287,1.9943,0
5288,2.0953,0
5289,2.0887,0
5290,2.2932,0
5291,2.0562,0
5292,2.1243,0
5293,1.9971,0
5294,2.1230,0
5295,1.8825,0
5296,2.0167,0
5297,2.0778,0
5298,2.0981,0
5299,2.0338,0
5300,2.0697,0
5301,2.0617,0
5302,2.2356,0
5303,2.0254,0
5304,2.2185,0
5305,2.0913,0
5306,2.1551,0
5307,2.2622,0
5308,2.6612,0
5309,2.1616,0
5310,2.2342,0
5311,2.2212,0
5312,2.1106,0
5313,2.1878,0
5314,2.2401,0
5315,2.0459,0
5316,2.1587,0
5317,2.1359,0
5318,1.9620,0
5319,2.2078,0
5320,2.1354,0
5321,2.0537,0
5322,2.0553,0
5323,2.1691,0
5324,2.0629,0
5325,1.9828,0
5326,2.1156,0
5327,2.1850,0
5328,2.0489,0
5329,2.2743,0
5330,2.1014,0
5331,2.1324,0
5332,2.0745,0
5333,1.9913,0
5334,2.1917,0
5335,2.1303,0
5336,2.2670,0
5337,2.5418,0
5338,2.3380,0
5339,2.2360,0
5340,2.1049,0
5341,3.5219,0
5342,3.2332,0
5343,2.1419,0
5344,1.9814,0
5345,2.0824,0
5346,2.3384,0
5347,1.8937,0
5348,2.0805,0
5349,2.1790,0
5350,2.1682,0
5351,2.2210,0
5352,1.9382,0
5353,2.2866,0
5354,2.5274,0
5355,2.1703,0
5356,2.1763,0
5357,2.3041,0
5358,2.2987,0
5359,2.1323,0
5360,2.0903,0
5361,1.8345,0
5362,1.9109,0
5363,1.9946,0
5364,1.8682,0
5365,3.0204,0
5366,2.1940,0
5367,2.1346,0
5368,2.0868,0
5369,2.0760,0
5370,2.1714,0
5371,2.1148,0
5372,2.1693,0
5373,2.1077,0
5374,2.0304,0
5375,2.2669,0
5376,2.2434,0
5377,2.1331,0
5378,2.2271,0
5379,2.1611,0
5380,2.1900,0
5381,2.1623,0
5382,1.9211,0
5383,1.9595,0
5384,2.0793,0
5385,1.9068,0
5386,2.1419,0
5387,1.9576,0
5388,2.1055,0
5389,2.2128,0
5390,2.3689,0
5391,2.0077,0
5392,2.2017,0
5393,2.0830,0
5394,2.3310,0
5395,2.1249,0
5396,2.1145,0
5397,2.0099,0
5398,2.0604,0
5399,2.0799,0
5400,2.2555,0
5401,2.1154,0
5402,2.2149,0
5403,2.1131,0
5404,2.1085,0
5405,2.1507,0
5406,2.0104,0
5407,2.2210,0
5408,2.0999,0
5409,1.9397,0
5410,2.2436,0
5411,2.1764,0
5412,2.0880,0
5413,1.9544,0
5414,2.0683,0
5415,1.8676,0
5416,2.0244,0
5417,2.0301,0
5418,2.2340,0
5419,1.9445,0
5420,2.1365,0
5421,1.8330,0
5422,1.9880,0
5423,2.0254,0
5424,2.3798,0
5425,2.4206,0
5426,2.2082,0
5427,2.0675,0
5428,2.1187,0
5429,2.3037,0
5430,2.0967,0
5431,2.2072,0
5432,2.1414,0
5433,1.9416,0
5434,1.8948,0
5435,1.8311,0
5436,2.0271,0
5437,1.8535,0
5438,2.4998,0
5439,2.0080,0
5440,2.0622,0
5441,2.2813,0
5442,2.0118,0
5443,2.2194,0
